STATIC USAGE ANALYSIS - 33619 symbols
==================================================
8865.      1 ScopeBase
8866.      1 "work-products.bin"
8867.      1 "event compiler/rustc_mir_transform/src/coroutine.rs:852"
8868.      1 EncoderState
8869.      1 "event compiler/rustc_hir_analysis/src/collect/predicates_of.rs:466"
8870.      1 lint_builtin_unpermitted_type_init_uninit
8871.      1 "dialect = "...", phase = "...""
8872.      1 hir_get_fn_output
8873.      1 2677
8874.      1 29717
8875.      1 "lint_mismatched_lifetime_syntaxes_help"
8876.      1 E0579
8877.      1 RawPrefix
8878.      1 "On x86-32 targets, it overrides the default ABI to return small structs in registers.
        It is UNSOUND to link together crates that use different values for this flag!"
8879.      1 "builtin_macros_non_generic_pointee"
8880.      1 "ast_lowering_clobber_abi_not_supported"
8881.      1 UnstableFeatureBoundIncompatibleStability
8882.      1 ExpnKind
8883.      1 rustc_coinductive
8884.      1 "hir_analysis_supertrait_item_shadowee"
8885.      1 "middle_assert_async_resume_after_drop"
8886.      1 lint_unused_allocation_mut
8887.      1 equate_int_vids_raw
8888.      1 "exclude the pass number when dumping MIR (used in tests) (default: no)"
8889.      1 const_null
8890.      1 "event compiler/rustc_borrowck/src/lib.rs:1227"
8891.      1 SuggestTuplePatternMany
8892.      1 "event compiler/rustc_ast_lowering/src/lib.rs:878"
8893.      1 "walk_captures"
8894.      1 "resolve_trait_impl_mismatch"
8895.      1 LargeAssignmentsLint
8896.      1 infer_opaque_type
8897.      1 "An unaligned reference to a field of a [packed] `struct` or `union` was created.

The `#[repr(packed)]` attribute removes padding between fields, which can
cause fields to be stored at unaligned memory addresses. Creating references
to such fields violates Rust's memory safety guarantees and can lead to
undefined behavior in optimized code.

Erroneous code example:

```compile_fail,E0793
#[repr(packed)]
pub struct Foo {
    field1: u64,
    field2: u8,
}

unsafe {
    let foo = Foo { field1: 0, field2: 0 };
    // Accessing the field directly is fine.
    let val = foo.field1;
    // A reference to a packed field causes a error.
    let val = &foo.field1; // ERROR
    // An implicit `&` is added in format strings, causing the same error.
    println!("{}", foo.field1); // ERROR
}
```

Creating a reference to an insufficiently aligned packed field is
[undefined behavior] and therefore disallowed. Using an `unsafe` block does not
change anything about this. Instead, the code should do a copy of the data in
the packed field or use raw pointers and unaligned accesses.

```
#[repr(packed)]
pub struct Foo {
    field1: u64,
    field2: u8,
}

unsafe {
    let foo = Foo { field1: 0, field2: 0 };

    // Instead of a reference, we can create a raw pointer...
    let ptr = std::ptr::addr_of!(foo.field1);
    // ... and then (crucially!) access it in an explicitly unaligned way.
    let val = unsafe { ptr.read_unaligned() };
    // This would *NOT* be correct:
    // let val = unsafe { *ptr }; // Undefined Behavior due to unaligned load!

    // For formatting, we can create a copy to avoid the direct reference.
    let copy = foo.field1;
    println!("{}", copy);

    // Creating a copy can be written in a single line with curly braces.
    // (This is equivalent to the two lines above.)
    println!("{}", { foo.field1 });

    // A reference to a field that will always be sufficiently aligned is safe:
    println!("{}", foo.field2);
}
```

### Unions

Although creating a reference to a `union` field is `unsafe`, this error
will still be triggered if the referenced field is not sufficiently
aligned. Use `addr_of!` and raw pointers in the same way as for struct fields.

```compile_fail,E0793
#[repr(packed)]
pub union Foo {
    field1: u64,
    field2: u8,
}

unsafe {
    let foo = Foo { field1: 0 };
    // Accessing the field directly is fine.
    let val = foo.field1;

    // A reference to a packed union field causes an error.
    let val = &foo.field1; // ERROR
}
```

### Additional information

Note that this error is specifically about *references* to packed fields.
Direct by-value access of those fields is fine, since then the compiler has
enough information to generate the correct kind of access.

See [issue #82523] for more information.

[packed]: https://doc.rust-lang.org/reference/type-layout.html#the-alignment-modifiers
[undefined behavior]: https://doc.rust-lang.org/reference/behavior-considered-undefined.html
[issue #82523]: https://github.com/rust-lang/rust/issues/82523
"
8898.      1 hir_analysis_drop_impl_on_wrong_item
8899.      1 "event compiler/rustc_hir_typeck/src/fallback.rs:49"
8900.      1 to_scalar
8901.      1 "event compiler/rustc_infer/src/infer/lexical_region_resolve/mod.rs:175"
8902.      1 "find_width_of_character_at_span"
8903.      1 LOCAL_CRATE
8904.      1 trait_selection_oc_cant_coerce_intrinsic
8905.      1 "sorted_spans"
8906.      1 "event compiler/rustc_const_eval/src/const_eval/eval_queries.rs:67"
8907.      1 "#### Note: this error code is no longer emitted by the compiler

An invalid meta-item was used inside an attribute.

Erroneous code example:

```compile_fail,E0539
#[deprecated(note)] // error!
fn i_am_deprecated() {}
```

Meta items are the key-value pairs inside of an attribute. To fix this issue,
you need to give a value to the `note` key. Example:

```
#[deprecated(note = "because")] // ok!
fn i_am_deprecated() {}
```
"
8908.      1 IncorrectParensTraitBounds
8909.      1 "event compiler/rustc_hir_analysis/src/collect/predicates_of.rs:462"
8910.      1 MethodNotMemberOfTrait
8911.      1 DocStyle
8912.      1 "event compiler/rustc_hir_analysis/src/errors/wrong_number_of_generic_args.rs:602"
8913.      1 impl_header_lifetime_elision
8914.      1 MissingInInForLoop
8915.      1 incremental_not_dirty
8916.      1 "codegen_ssa_extract_bundled_libs_archive_member"
8917.      1 DropsReachable
8918.      1 u128_legacy_mod
8919.      1 "rename_or_convert_suggestion"
8920.      1 "expected_found"
8921.      1 Types
8922.      1 "force use of unwind tables"
8923.      1 "event compiler/rustc_incremental/src/persist/fs.rs:247"
8924.      1 parse_incorrect_type_on_self
8925.      1 UnknownToolInScopedLint
8926.      1 "codegen_ssa_xcrun_unsuccessful"
8927.      1 "ast_lowering_invalid_legacy_const_generic_arg_suggestion"
8928.      1 MethodCallee
8929.      1 PlaceWithHirId
8930.      1 "post-link-objects-fallback"
8931.      1 hir_typeck_explicit_destructor
8932.      1 64926
8933.      1 ast_lowering_assoc_ty_binding_in_dyn
8934.      1 get_dylib_dependency_formats
8935.      1 MapUnitFn
8936.      1 ChangeValueSuggestion
8937.      1 "mir_build_call_to_unsafe_fn_requires_unsafe"
8938.      1 trait_selection_reference_outlives_referent
8939.      1 "resolve_unexpected_res_use_at_op_in_slice_pat_with_range_sugg"
8940.      1 "passes_doc_test_unknown_passes"
8941.      1 ConditionSet
8942.      1 "alias_span"
8943.      1 "PATH_STATEMENTS"
8944.      1 "assemble_candidates_for_transmutability"
8945.      1 trait_selection_subtype_2
8946.      1 outgoing_regions
8947.      1 hir_typeck_break_inside_coroutine
8948.      1 writeln_macro
8949.      1 '᛬'
8950.      1 hir_analysis_note1
8951.      1 "lint_abs_path_with_module"
8952.      1 "the `#[rustc_no_implicit_autorefs]` attribute is an internal implementation detail that will never be stable"
8953.      1 Verify
8954.      1 metadata_install_missing_components
8955.      1 "A trait object was declared with no traits.

Erroneous code example:

```compile_fail,E0224
type Foo = dyn 'static +;
```

Rust does not currently support this.

To solve, ensure that the trait object has at least one trait:

```
type Foo = dyn 'static + Copy;
```
"
8956.      1 parse_empty_exponent_float
8957.      1 "behavior of std::io::ErrorKind::BrokenPipe (SIGPIPE)"
8958.      1 "aarch64_be-unknown-linux-musl"
8959.      1 "event compiler/rustc_mir_transform/src/nrvo.rs:48"
8960.      1 NonGlobImportTypeIrInherent
8961.      1 SnapshotMap
8962.      1 E0703
8963.      1 borrowck_var_cannot_escape_closure
8964.      1 BothFfiConstAndPure
8965.      1 E0445
8966.      1 1026
8967.      1 PathFoundAttributeInParams
8968.      1 "pattern_analysis_non_exhaustive_omitted_pattern"
8969.      1 980
8970.      1 E0523
8971.      1 "A cross-crate opt-out trait was implemented on something which wasn't a struct
or enum type.

Erroneous code example:

```compile_fail,E0321
#![feature(auto_traits)]

struct Foo;

impl !Sync for Foo {}

unsafe impl Send for &'static Foo {}
// error: cross-crate traits with a default impl, like `core::marker::Send`,
//        can only be implemented for a struct/enum type, not
//        `&'static Foo`
```

Only structs and enums are permitted to impl Send, Sync, and other opt-out
trait, and the struct or enum must be local to the current crate. So, for
example, `unsafe impl Send for Rc<Foo>` is not allowed.
"
8972.      1 "event compiler/rustc_hir_typeck/src/closure.rs:366"
8973.      1 "unmatched_bound_label"
8974.      1 parse_expected_fn_path_found_fn_keyword
8975.      1 "issue #124186 <https://github.com/rust-lang/rust/issues/124186>"
8976.      1 parse_literal_maybe_minus
8977.      1 "mir_build_could_not_eval_const_pattern"
8978.      1 "lint_mismatched_lifetime_syntaxes_output_hidden"
8979.      1 GateIssue
8980.      1 ty_utils_assign_not_supported
8981.      1 RelevantLocal
8982.      1 ListSkeleton
8983.      1 "ast_lowering_invalid_register_class"
8984.      1 "enable LLVM inlining (default: yes)"
8985.      1 'ߴ'
8986.      1 NativeLibParts
8987.      1 fused_iterator
8988.      1 MethodAutoderefStepsResult
8989.      1 "event compiler/rustc_borrowck/src/type_check/mod.rs:2319"
8990.      1 "event compiler/rustc_const_eval/src/interpret/memory.rs:1304"
8991.      1 lint_single_use_lifetime
8992.      1 const_make_global
8993.      1 entry_nops
8994.      1 reporting_span
8995.      1 const_eval_panic_non_str
8996.      1 "impls"
8997.      1 UNREACHABLE_PUB
8998.      1 "Syriac Supralinear Colon"
8999.      1 "const_eval_validation_expected_char"
9000.      1 "event compiler/rustc_incremental/src/persist/fs.rs:537"
9001.      1 "event compiler/rustc_monomorphize/src/collector.rs:1183"
9002.      1 "An unknown field was specified into a structure.

Erroneous code example:

```compile_fail,E0560
struct Simba {
    mother: u32,
}

let s = Simba { mother: 1, father: 0 };
// error: structure `Simba` has no field named `father`
```

Verify you didn't misspell the field's name or that the field exists. Example:

```
struct Simba {
    mother: u32,
    father: u32,
}

let s = Simba { mother: 1, father: 0 }; // ok!
```
"
9003.      1 "parse_sugg_wrap_pattern_in_parens"
9004.      1 "const_eval_deref_typeid_pointer"
9005.      1 "TraitName"
9006.      1 "instantiate_nested_goals"
9007.      1 resolve_generic_params_from_outer_item_const
9008.      1 "armv7r-none-eabihf"
9009.      1 "query-cache-hit-count"
9010.      1 "compute_replacement"
9011.      1 contains_range
9012.      1 builtin_macros_arg
9013.      1 "session_file_write_fail"
9014.      1 "event compiler/rustc_borrowck/src/region_infer/mod.rs:311"
9015.      1 "event compiler/rustc_hir_analysis/src/check/wfcheck.rs:1883"
9016.      1 hir_typeck_never_type_fallback_flowing_into_unsafe_deref
9017.      1 "llvm-args"
9018.      1 "1.35.0"
9019.      1 "resolve_self_in_const_generic_ty"
9020.      1 "resolve_type_param_in_enum_discriminant"
9021.      1 TAG_EXPN_DATA
9022.      1 "event compiler/rustc_trait_selection/src/traits/select/mod.rs:1346"
9023.      1 "closure_args"
9024.      1 state_tys
9025.      1 "Left White Corner Bracket"
9026.      1 "event compiler/rustc_borrowck/src/diagnostics/explain_borrow.rs:916"
9027.      1 const_eval_invalid_transmute
9028.      1 ImportKind
9029.      1 "e1"
9030.      1 "session_crate_name_empty"
9031.      1 EMP_U
9032.      1 SoftNoArgs
9033.      1 codegen_ssa_thorin_row_not_in_index
9034.      1 e
9035.      1 "hir_analysis_lifetimes_or_bounds_mismatch_on_trait"
9036.      1 InferenceBadError
9037.      1 Ipv4Addr
9038.      1 ConcatBytesArray
9039.      1 AdtDestructorKind
9040.      1 "diagnostic"
9041.      1 "codegen_ssa_thorin_object_read"
9042.      1 session_invalid_int_literal_width
9043.      1 "trait_selection_oc_method_correct_type"
9044.      1 "passes_attr_only_in_functions"
9045.      1 invalid
9046.      1 with_registry
9047.      1 parse_add_paren
9048.      1 pattern_analysis_overlapping_range_endpoints
9049.      1 "BARE_TRAIT_OBJECTS"
9050.      1 "A lifetime parameter of a function definition is called *late-bound* if it both:

1. appears in an argument type
2. does not appear in a generic type constraint

You cannot specify lifetime arguments for late-bound lifetime parameters.

Erroneous code example:

```compile_fail,E0794
fn foo<'a>(x: &'a str) -> &'a str { x }
let _ = foo::<'static>;
```

The type of a concrete instance of a generic function is universally quantified
over late-bound lifetime parameters. This is because we want the function to
work for any lifetime instantiated for the late-bound lifetime parameter, no
matter where the function is called. Consequently, it doesn't make sense to
specify arguments for late-bound lifetime parameters, since they are not
resolved until the function's call site(s).

To fix the issue, remove the specified lifetime:

```
fn foo<'a>(x: &'a str) -> &'a str { x }
let _ = foo;
```

### Additional information

Lifetime parameters that are not late-bound are called *early-bound*.
Confusion may arise from the fact that late-bound and early-bound
lifetime parameters are declared the same way in function definitions.
When referring to a function pointer type, universal quantification over
late-bound lifetime parameters can be made explicit:

```
trait BarTrait<'a> {}

struct Bar<'a> {
    s: &'a str
}

impl<'a> BarTrait<'a> for Bar<'a> {}

fn bar<'a, 'b, T>(x: &'a str, _t: T) -> &'a str
where T: BarTrait<'b>
{
    x
}

let bar_fn: for<'a> fn(&'a str, Bar<'static>) -> &'a str = bar; // OK
let bar_fn2 = bar::<'static, Bar>; // Not allowed
let bar_fn3 = bar::<Bar>; // OK
```

In the definition of `bar`, the lifetime parameter `'a` is late-bound, while
`'b` is early-bound. This is reflected in the type annotation for `bar_fn`,
where `'a` is universally quantified and `'b` is instantiated with a specific
lifetime. It is not allowed to explicitly specify early-bound lifetime
arguments when late-bound lifetime parameters are present (as for `bar_fn2`,
see [issue #42868](https://github.com/rust-lang/rust/issues/42868)), although
the types that are constrained by early-bound parameters can be specified (as
for `bar_fn3`).
"
9051.      1 parse_label_rhs
9052.      1 codegen_ssa_cpu_required
9053.      1 "available_names"
9054.      1 TtParser
9055.      1 mir_build_label
9056.      1 "codegen_ssa_invalid_monomorphization_third_argument_length"
9057.      1 ConstParamTy
9058.      1 "event compiler/rustc_const_eval/src/interpret/discriminant.rs:102"
9059.      1 BcbCountersData
9060.      1 BreakNonLoop
9061.      1 "event compiler/rustc_span/src/hygiene.rs:501"
9062.      1 "choose which RELRO level to use"
9063.      1 core
9064.      1 ReadKind
9065.      1 'ˋ'
9066.      1 "hash algorithm of source files used to check freshness in cargo (`blake3` or `sha256`)"
9067.      1 lint_suggestion_remove_imports
9068.      1 hir_analysis_var_defined_here_label
9069.      1 E0595
9070.      1 "Lisu Punctuation Full Stop"
9071.      1 RemoveStorageMarkers
9072.      1 atomic_xchg
9073.      1 "default"
9074.      1 hir_analysis_method_should_return_future
9075.      1 builtin_macros_format_pos_mismatch
9076.      1 LNK_CHARS
9077.      1 E0453
9078.      1 "ast_lowering_register_class_only_clobber_stable"
9079.      1 sig_dfl
9080.      1 SleepData
9081.      1 hir_analysis_invalid_receiver_ty_no_arbitrary_self_types
9082.      1 "disable generation of trait vptr in vtable for upcasting"
9083.      1 "maybe_resolve_path"
9084.      1 CoroutineClosureSignature
9085.      1 "const_eval_validation_dangling_ref_out_of_bounds"
9086.      1 "event compiler/rustc_mir_build/src/builder/custom/parse/instruction.rs:50"
9087.      1 no_default_passes
9088.      1 MakeByMoveBody
9089.      1 "event compiler/rustc_hir_analysis/src/hir_ty_lowering/dyn_compatibility.rs:24"
9090.      1 update
9091.      1 num_points
9092.      1 "enable `TypingMode::Borrowck`, changing the way opaque types are handled during MIR borrowck"
9093.      1 metadata_crate_dep_multiple
9094.      1 CopyImplOnTypeWithDtor
9095.      1 132980
9096.      1 "Multiple stability attributes were declared on the same item.

Erroneous code example:

```compile_fail,E0544
#![feature(staged_api)]
#![allow(internal_features)]
#![stable(since = "1.0.0", feature = "rust1")]

#[stable(feature = "rust1", since = "1.0.0")]
#[stable(feature = "test", since = "2.0.0")] // invalid
fn foo() {}
```

To fix this issue, ensure that each item has at most one stability attribute.

```
#![feature(staged_api)]
#![allow(internal_features)]
#![stable(since = "1.0.0", feature = "rust1")]

#[stable(feature = "test", since = "2.0.0")] // ok!
fn foo() {}
```

See the [How Rust is Made and “Nightly Rust”][how-rust-made-nightly] appendix
of the Book and the [Stability attributes][stability-attributes] section of the
Rustc Dev Guide for more details.

[how-rust-made-nightly]: https://doc.rust-lang.org/book/appendix-07-nightly-rust.html
[stability-attributes]: https://rustc-dev-guide.rust-lang.org/stability.html
"
9097.      1 ast_lowering_invalid_asm_template_modifier_label
9098.      1 OuterCrateLevelAttrSuggestion
9099.      1 unwrap_binder
9100.      1 "event compiler/rustc_trait_selection/src/traits/project.rs:345"
9101.      1 "event compiler/rustc_errors/src/emitter.rs:459"
9102.      1 "lint_reason_must_come_last"
9103.      1 "event compiler/rustc_builtin_macros/src/autodiff.rs:719"
9104.      1 4219
9105.      1 "event compiler/rustc_trait_selection/src/traits/specialize/mod.rs:337"
9106.      1 "attr_parsing_missing_note"
9107.      1 "event compiler/rustc_trait_selection/src/error_reporting/infer/note_and_explain.rs:28"
9108.      1 "can_remove"
9109.      1 "event compiler/rustc_driver_impl/src/lib.rs:1364"
9110.      1 "codegen_ssa_invalid_monomorphization_float_to_int_unchecked"
9111.      1 passes_doc_inline_conflict
9112.      1 MetadataError
9113.      1 "event compiler/rustc_trait_selection/src/traits/const_evaluatable.rs:175"
9114.      1 "alias"
9115.      1 lint_map_unit_fn
9116.      1 calculate_dtor
9117.      1 trait_selection_await_note
9118.      1 "event compiler/rustc_codegen_ssa/src/assert_module_sources.rs:197"
9119.      1 expect_keyword
9120.      1 LinkOrCopy
9121.      1 ExportableItemCollector
9122.      1 "the query `crate_for_resolver` has a key type `()` that is too large"
9123.      1 "eval_to_const_value_raw_provider"
9124.      1 "event compiler/rustc_trait_selection/src/traits/select/mod.rs:1106"
9125.      1 parse_pattern_method_param_without_body
9126.      1 ConstValue
9127.      1 Answer
9128.      1 default_alloc_error_handler
9129.      1 VarValue
9130.      1 cfg_attr_trace
9131.      1 "privacy_field_is_private_label"
9132.      1 1404
9133.      1 "the query `entry_fn` has a value type `Option < (DefId, EntryFnType) >` that is too large"
9134.      1 FloatAbi
9135.      1 is_used_keyword_always
9136.      1 lint_unsafe_attr_outside_unsafe
9137.      1 UnknownMacroVariable
9138.      1 "detects unknown diagnostic attributes"
9139.      1 "thinlto"
9140.      1 parse_expected_semi_found_metavar_str
9141.      1 "xsaveopt"
9142.      1 "mir_build_privately_uninhabited"
9143.      1 RequiredConstsVisitor
9144.      1 "middle_layout_references_error"
9145.      1 all_traits_including_private
9146.      1 lint_help
9147.      1 "event compiler/rustc_incremental/src/persist/file_format.rs:46"
9148.      1 "event compiler/rustc_hir_typeck/src/upvar.rs:1307"
9149.      1 variant_name
9150.      1 956
9151.      1 "simplify_operand"
9152.      1 import_name_type
9153.      1 NormalInliner
9154.      1 "the query `symbol_mangling_version` has a key type `CrateNum` that is too large"
9155.      1 "the query `cross_crate_inlinable` has a value type `bool` that is too large"
9156.      1 TypeVariableOrigin
9157.      1 "␙"
9158.      1 usage
9159.      1 "the query `def_kind` has a key type `DefId` that is too large"
9160.      1 attr_parsing_missing_note
9161.      1 str_ends_with
9162.      1 "event compiler/rustc_abi/src/layout/coroutine.rs:66"
9163.      1 attr_parsing_rustc_allowed_unstable_pairing
9164.      1 "the query `collect_and_partition_mono_items` has a key type `()` that is too large"
9165.      1 "event compiler/rustc_trait_selection/src/traits/select/confirmation.rs:610"
9166.      1 "Greek Varia"
9167.      1 "hir_analysis_invalid_receiver_ty_no_arbitrary_self_types"
9168.      1 parent_label
9169.      1 "support compiling tests with panic=abort (default: no)"
9170.      1 parse_attribute_on_param_type
9171.      1 rustc_allow_incoherent_impl
9172.      1 1485
9173.      1 "attr_parsing_invalid_repr_hint_no_paren"
9174.      1 MacroRulesScope
9175.      1 ty_utils_impl_trait_duplicate_arg
9176.      1 enforce_recursive_const_stability
9177.      1 PathCollector
9178.      1 "event compiler/rustc_mir_transform/src/patch.rs:274"
9179.      1 SEMICOLON_IN_EXPRESSIONS_FROM_MACROS
9180.      1 "parse_bare_cr_in_raw_string"
9181.      1 ast_lowering_does_not_support_modifiers
9182.      1 global_allocator
9183.      1 AbiCustomSafeForeignFunction
9184.      1 thumb_mode
9185.      1 i64_legacy_mod
9186.      1 reveal_opaque_key
9187.      1 1113
9188.      1 "ast_lowering_invalid_abi"
9189.      1 incremental_associated_value_expected
9190.      1 E0199
9191.      1 ast_lowering_misplaced_double_dot
9192.      1 "borrowck_moved_due_to_method_call"
9193.      1 after_analysis
9194.      1 trait_selection_ty_alias_overflow
9195.      1 "LET_UNDERSCORE_LOCK"
9196.      1 report_unchecked_attrs
9197.      1 "passes_ignored_attr_with_macro"
9198.      1 "checksum_hash_algorithm"
9199.      1 "should_do_rust_2021_incompatible_closure_captures_analysis"
9200.      1 "the query `exportable_items` has a key type `CrateNum` that is too large"
9201.      1 const_eval_long_running
9202.      1 "event compiler/rustc_borrowck/src/region_infer/mod.rs:1486"
9203.      1 opt_out_copy
9204.      1 DROP_BOUNDS
9205.      1 session_not_circumvent_feature
9206.      1 1777
9207.      1 make_result
9208.      1 "`#[rustc_no_mir_inline]` prevents the MIR inliner from inlining a function while not affecting codegen"
9209.      1 resolve_tool_was_already_registered
9210.      1 TooLargeStatic
9211.      1 "codegen_ssa_rlib_only_rmeta_found"
9212.      1 "use dark-themed colors in graphviz output (default: no)"
9213.      1 lint_builtin_internal_features
9214.      1 "opt_body"
9215.      1 parse_expr_rarrow_call
9216.      1 lookup_line
9217.      1 "lzcnt"
9218.      1 "aarch64-nintendo-switch-freestanding"
9219.      1 "event compiler/rustc_resolve/src/effective_visibilities.rs:108"
9220.      1 "consider_probe"
9221.      1 BufWriter
9222.      1 UnsupportedRegStructReturnArch
9223.      1 warn_empty_attribute
9224.      1 120495
9225.      1 ptr_is_null
9226.      1 "(c)"
9227.      1 "event compiler/rustc_infer/src/infer/outlives/obligations.rs:445"
9228.      1 UnwindTerminateReason
9229.      1 "the `#[rustc_do_not_const_check]` attribute is an internal implementation detail that will never be stable"
9230.      1 SccsConstruction
9231.      1 needs_metadata
9232.      1 "event compiler/rustc_trait_selection/src/traits/auto_trait.rs:683"
9233.      1 c_void
9234.      1 passes_unreachable_due_to_uninhabited
9235.      1 "␒"
9236.      1 1456
9237.      1 "parse_cannot_be_raw_ident"
9238.      1 "unfulfilled lint expectation"
9239.      1 MixedBinCrate
9240.      1 panic_fmt
9241.      1 field_list_has_applicable_non_exhaustive
9242.      1 parse_opt_string
9243.      1 "check_let"
9244.      1 LifetimeSyntaxCategories
9245.      1 "the query `mir_drops_elaborated_and_const_checked` has a key type `LocalDefId` that is too large"
9246.      1 session_split_debuginfo_unstable_platform
9247.      1 NllTypeRelating
9248.      1 "event compiler/rustc_mir_dataflow/src/rustc_peek.rs:36"
9249.      1 external_doc
9250.      1 "errors_target_inconsistent_architecture"
9251.      1 QueryState
9252.      1 "Latin Epigraphic Letter Sideways I"
9253.      1 E0023
9254.      1 "_discr_ty"
9255.      1 "parse_macro_invocation_visibility"
9256.      1 "derive_suggestion"
9257.      1 "codegen_ssa_thorin_section_not_in_row"
9258.      1 "Nko Lajanyalan"
9259.      1 "parse_missing_trait_in_trait_impl"
9260.      1 NameDefinedMultipleTimeLabel
9261.      1 "trait_selection_tuple_trailing_comma"
9262.      1 ConstConditionsHold
9263.      1 std
9264.      1 "trim_diagnostic_paths"
9265.      1 "hir_analysis_trait_object_declared_with_no_traits"
9266.      1 ELIDED_LIFETIMES_IN_PATHS
9267.      1 "hir_analysis_const_impl_for_non_const_trait"
9268.      1 mir_build_irrefutable_let_patterns_let_else
9269.      1 "force_unwind_tables"
9270.      1 RUST_LIB_DIR
9271.      1 "hir_analysis_precise_capture_self_alias"
9272.      1 resolve_consider_adding_a_derive
9273.      1 lint_cast_suggestion
9274.      1 "metadata_conflicting_global_alloc"
9275.      1 "plt"
9276.      1 hir_analysis_ty_param_some
9277.      1 logf16
9278.      1 RedundantImportSub
9279.      1 FfiResult
9280.      1 AlignStaticParser
9281.      1 "#### Note: this error code is no longer emitted by the compiler.

An `if let` pattern attempts to match the pattern, and enters the body if the
match was successful. If the match is irrefutable (when it cannot fail to
match), use a regular `let`-binding instead. For instance:

```
struct Irrefutable(i32);
let irr = Irrefutable(0);

// This fails to compile because the match is irrefutable.
if let Irrefutable(x) = irr {
    // This body will always be executed.
    // ...
}
```

Try this instead:

```
struct Irrefutable(i32);
let irr = Irrefutable(0);

let Irrefutable(x) = irr;
println!("{}", x);
```
"
9282.      1 '՝'
9283.      1 "trait_selection_unknown_format_parameter_for_on_unimplemented_attr"
9284.      1 "event compiler/rustc_mir_transform/src/elaborate_drops.rs:54"
9285.      1 hir_analysis_invalid_receiver_ty_help_nonnull_note
9286.      1 UseTree
9287.      1 resolve_lending_iterator_report_error
9288.      1 "event compiler/rustc_errors/src/translation.rs:77"
9289.      1 SuggestionTarget
9290.      1 InterpErrorInfoInner
9291.      1 Cow
9292.      1 work_product_id
9293.      1 FutureIncompatReport
9294.      1 f64_legacy_const_min_10_exp
9295.      1 "event compiler/rustc_query_system/src/dep_graph/graph.rs:912"
9296.      1 LifetimeSource
9297.      1 async_call_mut
9298.      1 62293
9299.      1 "sccs_info"
9300.      1 E0718
9301.      1 "`CoerceUnsized` or `DispatchFromDyn` was implemented on a struct which does not
contain a field that is being unsized.

Example of erroneous code:

```compile_fail,E0374
#![feature(coerce_unsized)]
use std::ops::CoerceUnsized;

struct Foo<T: ?Sized> {
    a: i32,
}

// error: Struct `Foo` has no unsized fields that need to be coerced.
impl<T, U> CoerceUnsized<Foo<U>> for Foo<T>
    where T: CoerceUnsized<U> {}
```

`CoerceUnsized` is used to coerce structs that have a field that can be unsized,
like a custom `MyBox<T>` being unsized to `MyBox<dyn Trait>`. `DispatchFromDyn`
is used to dispatch from `MyBox<dyn Trait>` to `MyBox<Self>` in a dyn-compatible
trait.

If the struct doesn't have any fields of unsized types then there is no
meaningful way to implement `CoerceUnsized` or `DispatchFromDyn`, since
there is no coercion taking place.

Note that `CoerceUnsized` and `DispatchFromDyn` is mainly used by smart pointers
like `Box`, `Rc` and `Arc` to be able to mark that they can coerce unsized types
that they are pointing at.
"
9302.      1 "a number that is a power of 2 between 1 and 2^29"
9303.      1 "this option is deprecated and does nothing (consider using `-Cllvm-args=--inline-threshold=...`)"
9304.      1 "event compiler/rustc_borrowck/src/polonius/legacy/loan_kills.rs:102"
9305.      1 mir_build_irrefutable_let_patterns_while_let
9306.      1 is_range_beyond_boundaries
9307.      1 "x86_64-pc-nto-qnx800"
9308.      1 MustImplementOneOfAttribute
9309.      1 AnnotateSnippetEmitter
9310.      1 '∖'
9311.      1 hir_typeck_supertrait_item_shadower
9312.      1 TopLevelOrPatternNotAllowed
9313.      1 "parent_impl_def_id"
9314.      1 Dfa
9315.      1 "compiler/rustc_hir_analysis/src/check/mod.rs"
9316.      1 ArgMatrix
9317.      1 codegen_ssa_forbidden_ctarget_feature
9318.      1 "event compiler/rustc_hir_typeck/src/upvar.rs:331"
9319.      1 "hir_expr"
9320.      1 CRATE_DEF_ID
9321.      1 "event compiler/rustc_type_ir/src/relate/combine.rs:161"
9322.      1 "event compiler/rustc_trait_selection/src/traits/select/mod.rs:579"
9323.      1 codegen_ssa_thorin_unsupported_relocation
9324.      1 96901
9325.      1 DisambiguatorState
9326.      1 "main-needs-argc-argv"
9327.      1 "extra arguments to append to the linker invocation (space separated)"
9328.      1 "split dwarf variant (only if -Csplit-debuginfo is enabled and on relevant platform)
        (default: `split`)

        `split`: sections which do not require relocation are written into a DWARF object (`.dwo`)
                 file which is ignored by the linker
        `single`: sections which do not require relocation are written into object file but ignored
                  by the linker"
9329.      1 "the `#[rustc_evaluate_where_clauses]` attribute is an internal implementation detail that will never be stable"
9330.      1 SnapshotParser
9331.      1 movrs_target_feature
9332.      1 query_system_increment_compilation_note1
9333.      1 E0549
9334.      1 "event compiler/rustc_trait_selection/src/traits/select/confirmation.rs:662"
9335.      1 AllocKind
9336.      1 BodyInExtern
9337.      1 valid
9338.      1 "excluded"
9339.      1 hir_analysis_parenthesized_fn_trait_expansion
9340.      1 "event compiler/rustc_borrowck/src/region_infer/mod.rs:775"
9341.      1 "UNSTABLE_FEATURES"
9342.      1 1966
9343.      1 "usefulness"
